tick,read_write_time_ms,mem_usage_mb,chunks_loaded,chunks_unloaded,used_cells,used_cells_bbox_w,used_cells_bbox_h,player_x,player_y,savefile_size
321,44.859,56.7089185714722,7,7,4096,64,64,1505.63342285156,1505.63342285156,1589248
322,0.041,55.9918518066406,0,0,4096,64,64,1510.34741210938,1510.34741210938,1589248
323,0.014,55.9929666519165,0,0,4096,64,64,1515.06140136719,1515.06140136719,1589248
324,0.011,55.9940814971924,0,0,4096,64,64,1519.775390625,1519.775390625,1589248
325,0.008,55.9951963424683,0,0,4096,64,64,1524.48937988281,1524.48937988281,1589248
326,0.031,55.9918556213379,0,0,4096,64,64,1529.20336914063,1529.20336914063,1589248
327,0.029,55.9918565750122,0,0,4096,64,64,1533.91735839844,1533.91735839844,1589248
328,0.034,55.9918575286865,0,0,4096,64,64,1538.63134765625,1538.63134765625,1589248
329,0.043,55.9918584823608,0,0,4096,64,64,1543.34533691406,1543.34533691406,1589248
330,0.045,55.9918594360352,0,0,4096,64,64,1548.05932617188,1548.05932617188,1589248
331,0.059,55.9918603897095,0,0,4096,64,64,1552.77331542969,1552.77331542969,1589248
332,0.047,55.9918613433838,0,0,4096,64,64,1557.4873046875,1557.4873046875,1589248
333,0.045,55.9918622970581,0,0,4096,64,64,1562.20129394531,1562.20129394531,1589248
334,0.041,55.9918632507324,0,0,4096,64,64,1566.91528320313,1566.91528320313,1589248
335,0.039,55.9918642044067,0,0,4096,64,64,1571.62927246094,1571.62927246094,1589248
336,0.182,55.9918651580811,0,0,4096,64,64,1576.34326171875,1576.34326171875,1589248
337,0.038,55.9918661117554,0,0,4096,64,64,1581.05725097656,1581.05725097656,1589248
338,0.045,55.9918670654297,0,0,4096,64,64,1585.77124023438,1585.77124023438,1589248
339,0.043,55.991868019104,0,0,4096,64,64,1590.48522949219,1590.48522949219,1589248
340,0.068,55.9924411773682,0,0,4096,64,64,1595.19921875,1595.19921875,1589248
341,0.066,55.9918699264526,0,0,4096,64,64,1599.91320800781,1599.91320800781,1589248
342,0.055,55.991870880127,0,0,4096,64,64,1604.62719726563,1604.62719726563,1589248
343,0.044,55.9996843338013,0,0,4096,64,64,1609.34118652344,1609.34118652344,1589248
344,0.05,55.9996852874756,0,0,4096,64,64,1614.05517578125,1614.05517578125,1589248
345,0.044,55.9996862411499,0,0,4096,64,64,1618.76916503906,1618.76916503906,1589248
346,0.063,55.9996871948242,0,0,4096,64,64,1623.48315429688,1623.48315429688,1589248
347,0.055,55.9996881484985,0,0,4096,64,64,1628.19714355469,1628.19714355469,1589248
348,0.054,55.9996891021729,0,0,4096,64,64,1632.9111328125,1632.9111328125,1589248
349,0.055,55.9996900558472,0,0,4096,64,64,1637.62512207031,1637.62512207031,1589248
350,0.038,55.9996910095215,0,0,4096,64,64,1642.33911132813,1642.33911132813,1589248
351,0.065,55.9996919631958,0,0,4096,64,64,1647.05310058594,1647.05310058594,1589248
352,0.042,55.9996929168701,0,0,4096,64,64,1651.76708984375,1651.76708984375,1589248
353,0.056,55.9996938705444,0,0,4096,64,64,1656.48107910156,1656.48107910156,1589248
354,0.056,55.9996948242188,0,0,4096,64,64,1661.19506835938,1661.19506835938,1589248
355,0.056,55.9996957778931,0,0,4096,64,64,1665.90905761719,1665.90905761719,1589248
356,0.041,55.9996967315674,0,0,4096,64,64,1670.623046875,1670.623046875,1589248
357,0.051,55.9996976852417,0,0,4096,64,64,1675.33703613281,1675.33703613281,1589248
358,0.056,55.999698638916,0,0,4096,64,64,1680.05102539063,1680.05102539063,1589248
359,0.05,55.9996995925903,0,0,4096,64,64,1684.76501464844,1684.76501464844,1589248
360,0.055,55.9997005462646,0,0,4096,64,64,1689.47900390625,1689.47900390625,1589248
361,0.052,55.999701499939,0,0,4096,64,64,1694.19299316406,1694.19299316406,1589248
362,0.058,55.9997024536133,0,0,4096,64,64,1698.90698242188,1698.90698242188,1589248
363,0.059,55.9997034072876,0,0,4096,64,64,1703.62097167969,1703.62097167969,1589248
364,0.038,55.9997043609619,0,0,4096,64,64,1708.3349609375,1708.3349609375,1589248
365,0.06,55.9997053146362,0,0,4096,64,64,1713.04895019531,1713.04895019531,1589248
366,0.057,55.9997062683105,0,0,4096,64,64,1717.76293945313,1717.76293945313,1589248
367,0.042,55.9997072219849,0,0,4096,64,64,1722.47692871094,1722.47692871094,1589248
368,0.066,55.9997081756592,0,0,4096,64,64,1727.19091796875,1727.19091796875,1589248
369,0.052,55.9997091293335,0,0,4096,64,64,1731.90490722656,1731.90490722656,1589248
370,0.044,55.9997100830078,0,0,4096,64,64,1736.61889648438,1736.61889648438,1589248
371,0.04,55.9997110366821,0,0,4096,64,64,1741.33288574219,1741.33288574219,1589248
372,0.057,55.9997119903564,0,0,4096,64,64,1746.046875,1746.046875,1589248
373,0.058,55.9997129440308,0,0,4096,64,64,1750.76086425781,1750.76086425781,1589248
374,0.059,55.9997138977051,0,0,4096,64,64,1755.47485351563,1755.47485351563,1589248
375,0.054,55.9997148513794,0,0,4096,64,64,1760.18884277344,1760.18884277344,1589248
376,0.051,55.9997158050537,0,0,4096,64,64,1764.90283203125,1764.90283203125,1589248
377,0.047,55.999716758728,0,0,4096,64,64,1769.61682128906,1769.61682128906,1589248
378,0.055,55.9997177124023,0,0,4096,64,64,1774.33081054688,1774.33081054688,1589248
379,0.042,55.9997186660767,0,0,4096,64,64,1779.04479980469,1779.04479980469,1589248
380,0.039,55.999719619751,0,0,4096,64,64,1783.7587890625,1783.7587890625,1589248
381,0.038,55.9997205734253,0,0,4096,64,64,1788.47277832031,1788.47277832031,1589248
382,0.042,55.9997215270996,0,0,4096,64,64,1793.18676757813,1793.18676757813,1589248
383,0.06,55.9997224807739,0,0,4096,64,64,1797.90075683594,1797.90075683594,1589248
384,0.053,55.9997234344482,0,0,4096,64,64,1802.61474609375,1802.61474609375,1589248
385,0.06,55.9997243881226,0,0,4096,64,64,1807.32873535156,1807.32873535156,1589248
386,0.057,55.9997253417969,0,0,4096,64,64,1812.04272460938,1812.04272460938,1589248
387,0.06,55.9997262954712,0,0,4096,64,64,1816.75671386719,1816.75671386719,1589248
388,0.055,55.9997272491455,0,0,4096,64,64,1821.470703125,1821.470703125,1589248
389,0.051,55.9997282028198,0,0,4096,64,64,1826.18469238281,1826.18469238281,1589248
390,0.044,55.9997291564941,0,0,4096,64,64,1830.89868164063,1830.89868164063,1589248
391,0.041,55.9997301101685,0,0,4096,64,64,1835.61267089844,1835.61267089844,1589248
392,0.04,55.9997310638428,0,0,4096,64,64,1840.32666015625,1840.32666015625,1589248
393,0.038,55.9997320175171,0,0,4096,64,64,1845.04064941406,1845.04064941406,1589248
394,0.037,55.9997329711914,0,0,4096,64,64,1849.75463867188,1849.75463867188,1589248
395,0.039,55.9997339248657,0,0,4096,64,64,1854.46862792969,1854.46862792969,1589248
396,0.038,55.99973487854,0,0,4096,64,64,1859.1826171875,1859.1826171875,1589248
397,0.036,55.9997358322144,0,0,4096,64,64,1863.89660644531,1863.89660644531,1589248
398,0.038,55.9997367858887,0,0,4096,64,64,1868.61059570313,1868.61059570313,1589248
399,0.063,55.999737739563,0,0,4096,64,64,1873.32458496094,1873.32458496094,1589248
400,0.035,55.9997386932373,0,0,4096,64,64,1878.03857421875,1878.03857421875,1589248
401,0.037,55.9997396469116,0,0,4096,64,64,1882.75256347656,1882.75256347656,1589248
402,0.034,55.9997406005859,0,0,4096,64,64,1887.46655273438,1887.46655273438,1589248
403,0.038,55.9997415542603,0,0,4096,64,64,1892.18054199219,1892.18054199219,1589248
404,0.036,55.9997425079346,0,0,4096,64,64,1896.89453125,1896.89453125,1589248
405,0.037,55.9997434616089,0,0,4096,64,64,1901.60852050781,1901.60852050781,1589248
406,0.033,55.9997444152832,0,0,4096,64,64,1906.32250976563,1906.32250976563,1589248
407,0.037,55.9997453689575,0,0,4096,64,64,1911.03649902344,1911.03649902344,1589248
408,0.036,55.9997463226318,0,0,4096,64,64,1915.75048828125,1915.75048828125,1589248
409,0.034,55.9997472763062,0,0,4096,64,64,1920.46447753906,1920.46447753906,1589248
410,0.034,55.9997482299805,0,0,4096,64,64,1925.17846679688,1925.17846679688,1589248
411,0.045,55.9997491836548,0,0,4096,64,64,1929.89245605469,1929.89245605469,1589248
412,0.043,55.9997501373291,0,0,4096,64,64,1934.6064453125,1934.6064453125,1589248
413,0.037,55.9997510910034,0,0,4096,64,64,1939.32043457031,1939.32043457031,1589248
414,0.036,55.9997520446777,0,0,4096,64,64,1944.03442382813,1944.03442382813,1589248
415,0.037,55.9997529983521,0,0,4096,64,64,1948.74841308594,1948.74841308594,1589248
416,0.044,55.9997539520264,0,0,4096,64,64,1953.46240234375,1953.46240234375,1589248
417,0.045,55.9997549057007,0,0,4096,64,64,1958.17639160156,1958.17639160156,1589248
418,0.051,55.999755859375,0,0,4096,64,64,1962.89038085938,1962.89038085938,1589248
419,0.064,55.9997568130493,0,0,4096,64,64,1967.60437011719,1967.60437011719,1589248
420,0.056,55.9997577667236,0,0,4096,64,64,1972.318359375,1972.318359375,1589248
421,0.062,55.9997587203979,0,0,4096,64,64,1977.03234863281,1977.03234863281,1589248
422,0.05,55.9997596740723,0,0,4096,64,64,1981.74633789063,1981.74633789063,1589248
423,0.055,55.9997606277466,0,0,4096,64,64,1986.46032714844,1986.46032714844,1589248
424,0.04,55.9997615814209,0,0,4096,64,64,1991.17431640625,1991.17431640625,1589248
425,0.064,55.9997625350952,0,0,4096,64,64,1995.88830566406,1995.88830566406,1589248
426,0.046,55.9997634887695,0,0,4096,64,64,2000.60229492188,2000.60229492188,1589248
427,0.053,55.9997644424438,0,0,4096,64,64,2005.31628417969,2005.31628417969,1589248
428,0.055,55.9997653961182,0,0,4096,64,64,2010.0302734375,2010.0302734375,1589248
429,0.054,55.9997663497925,0,0,4096,64,64,2014.74426269531,2014.74426269531,1589248
430,45.333,56.7168350219727,7,7,4096,64,64,2019.45825195313,2019.45825195313,1589248
431,0.039,55.9997682571411,0,0,4096,64,64,2024.17224121094,2024.17224121094,1589248
432,0.013,56.000883102417,0,0,4096,64,64,2028.88623046875,2028.88623046875,1589248
433,0.011,56.0019979476929,0,0,4096,64,64,2033.60021972656,2033.60021972656,1589248
434,0.028,55.9997711181641,0,0,4096,64,64,2038.31420898438,2038.31420898438,1589248
435,0.028,55.9997720718384,0,0,4096,64,64,2043.02819824219,2043.02819824219,1589248
436,0.033,55.9997730255127,0,0,4096,64,64,2047.7421875,2047.7421875,1589248
437,0.056,55.999773979187,0,0,4096,64,64,2052.45629882813,2052.45629882813,1589248
438,0.064,55.9997749328613,0,0,4096,64,64,2057.17041015625,2057.17041015625,1589248
439,0.057,55.9997758865356,0,0,4096,64,64,2061.88452148438,2061.88452148438,1589248
440,0.04,55.99977684021,0,0,4096,64,64,2066.5986328125,2066.5986328125,1589248
441,0.053,55.9997777938843,0,0,4096,64,64,2071.31274414063,2071.31274414063,1589248
442,0.038,55.9997787475586,0,0,4096,64,64,2076.02685546875,2076.02685546875,1589248
443,0.05,55.9997797012329,0,0,4096,64,64,2080.74096679688,2080.74096679688,1589248
444,0.053,55.9997806549072,0,0,4096,64,64,2085.455078125,2085.455078125,1589248
445,0.044,55.9997816085815,0,0,4096,64,64,2090.16918945313,2090.16918945313,1589248
446,0.046,55.9997825622559,0,0,4096,64,64,2094.88330078125,2094.88330078125,1589248
447,0.054,55.9997835159302,0,0,4096,64,64,2099.59741210938,2099.59741210938,1589248
448,0.059,55.9997844696045,0,0,4096,64,64,2104.3115234375,2104.3115234375,1589248
449,0.052,55.9997854232788,0,0,4096,64,64,2109.02563476563,2109.02563476563,1589248
450,0.056,55.9997863769531,0,0,4096,64,64,2113.73974609375,2113.73974609375,1589248
451,0.056,55.9997873306274,0,0,4096,64,64,2118.45385742188,2118.45385742188,1589248
452,0.05,55.9997882843018,0,0,4096,64,64,2123.16796875,2123.16796875,1589248
453,0.045,55.9997892379761,0,0,4096,64,64,2127.88208007813,2127.88208007813,1589248
454,0.052,55.9997901916504,0,0,4096,64,64,2132.59619140625,2132.59619140625,1589248
455,0.043,55.9997911453247,0,0,4096,64,64,2137.31030273438,2137.31030273438,1589248
456,0.065,55.999792098999,0,0,4096,64,64,2142.0244140625,2142.0244140625,1589248
457,0.053,55.9997930526733,0,0,4096,64,64,2146.73852539063,2146.73852539063,1589248
458,0.036,55.9997940063477,0,0,4096,64,64,2151.45263671875,2151.45263671875,1589248
459,0.056,55.999794960022,0,0,4096,64,64,2156.16674804688,2156.16674804688,1589248
460,0.046,55.9997959136963,0,0,4096,64,64,2160.880859375,2160.880859375,1589248
461,0.051,55.9997968673706,0,0,4096,64,64,2165.59497070313,2165.59497070313,1589248
462,0.067,55.9997978210449,0,0,4096,64,64,2170.30908203125,2170.30908203125,1589248
463,0.04,55.9997987747192,0,0,4096,64,64,2175.02319335938,2175.02319335938,1589248
464,0.036,55.9997997283936,0,0,4096,64,64,2179.7373046875,2179.7373046875,1589248
465,0.034,55.9998006820679,0,0,4096,64,64,2184.45141601563,2184.45141601563,1589248
466,0.038,55.9998016357422,0,0,4096,64,64,2189.16552734375,2189.16552734375,1589248
467,0.037,55.9998025894165,0,0,4096,64,64,2193.87963867188,2193.87963867188,1589248
468,0.034,55.9998035430908,0,0,4096,64,64,2198.59375,2198.59375,1589248
469,0.043,55.9998044967651,0,0,4096,64,64,2203.30786132813,2203.30786132813,1589248
470,0.048,56.0022239685059,0,0,4096,64,64,2208.02197265625,2208.02197265625,1589248
471,0.036,55.9998064041138,0,0,4096,64,64,2212.73608398438,2212.73608398438,1589248
472,0.054,55.9998073577881,0,0,4096,64,64,2217.4501953125,2217.4501953125,1589248
473,0.061,55.9998083114624,0,0,4096,64,64,2222.16430664063,2222.16430664063,1589248
474,0.062,55.9998092651367,0,0,4096,64,64,2226.87841796875,2226.87841796875,1589248
475,0.038,55.999810218811,0,0,4096,64,64,2231.59252929688,2231.59252929688,1589248
476,0.078,55.9998111724854,0,0,4096,64,64,2236.306640625,2236.306640625,1589248
477,0.055,55.9998121261597,0,0,4096,64,64,2241.02075195313,2241.02075195313,1589248
478,0.055,55.999813079834,0,0,4096,64,64,2245.73486328125,2245.73486328125,1589248
479,0.048,55.9998140335083,0,0,4096,64,64,2250.44897460938,2250.44897460938,1589248
480,0.04,55.9998149871826,0,0,4096,64,64,2255.1630859375,2255.1630859375,1589248
481,0.061,55.9998159408569,0,0,4096,64,64,2259.87719726563,2259.87719726563,1589248
482,0.07,55.9998168945313,0,0,4096,64,64,2264.59130859375,2264.59130859375,1589248
483,0.055,55.9998178482056,0,0,4096,64,64,2269.30541992188,2269.30541992188,1589248
484,0.054,55.9998188018799,0,0,4096,64,64,2274.01953125,2274.01953125,1589248
485,0.053,55.9998197555542,0,0,4096,64,64,2278.73364257813,2278.73364257813,1589248
486,0.056,55.9998207092285,0,0,4096,64,64,2283.44775390625,2283.44775390625,1589248
487,0.047,55.9998216629028,0,0,4096,64,64,2288.16186523438,2288.16186523438,1589248
488,0.051,55.9998226165771,0,0,4096,64,64,2292.8759765625,2292.8759765625,1589248
489,0.056,55.9998235702515,0,0,4096,64,64,2297.59008789063,2297.59008789063,1589248
490,0.047,55.9998245239258,0,0,4096,64,64,2302.30419921875,2302.30419921875,1589248
491,0.059,55.9998254776001,0,0,4096,64,64,2307.01831054688,2307.01831054688,1589248
492,0.054,55.9998264312744,0,0,4096,64,64,2311.732421875,2311.732421875,1589248
493,0.055,55.9998273849487,0,0,4096,64,64,2316.44653320313,2316.44653320313,1589248
494,0.061,55.999828338623,0,0,4096,64,64,2321.16064453125,2321.16064453125,1589248
495,0.057,55.9998292922974,0,0,4096,64,64,2325.87475585938,2325.87475585938,1589248
496,0.043,55.9998302459717,0,0,4096,64,64,2330.5888671875,2330.5888671875,1589248
497,0.051,55.999831199646,0,0,4096,64,64,2335.30297851563,2335.30297851563,1589248
498,0.06,55.9998321533203,0,0,4096,64,64,2340.01708984375,2340.01708984375,1589248
499,0.061,55.9998331069946,0,0,4096,64,64,2344.73120117188,2344.73120117188,1589248
500,0.05,55.9998340606689,0,0,4096,64,64,2349.4453125,2349.4453125,1589248
501,0.055,55.9998350143433,0,0,4096,64,64,2354.15942382813,2354.15942382813,1589248
502,0.048,55.9998359680176,0,0,4096,64,64,2358.87353515625,2358.87353515625,1589248
503,0.058,55.9998369216919,0,0,4096,64,64,2363.58764648438,2363.58764648438,1589248
504,0.061,55.9998378753662,0,0,4096,64,64,2368.3017578125,2368.3017578125,1589248
505,0.06,55.9998388290405,0,0,4096,64,64,2373.01586914063,2373.01586914063,1589248
506,0.061,55.9998397827148,0,0,4096,64,64,2377.72998046875,2377.72998046875,1589248
507,0.129,55.9998407363892,0,0,4096,64,64,2382.44409179688,2382.44409179688,1589248
508,0.037,55.9998416900635,0,0,4096,64,64,2387.158203125,2387.158203125,1589248
509,0.037,55.9998426437378,0,0,4096,64,64,2391.87231445313,2391.87231445313,1589248
510,0.038,55.9998435974121,0,0,4096,64,64,2396.58642578125,2396.58642578125,1589248
511,0.061,55.9998445510864,0,0,4096,64,64,2401.30053710938,2401.30053710938,1589248
512,0.058,55.9998455047607,0,0,4096,64,64,2406.0146484375,2406.0146484375,1589248
513,0.056,55.9998464584351,0,0,4096,64,64,2410.72875976563,2410.72875976563,1589248
514,0.041,55.9998474121094,0,0,4096,64,64,2415.44287109375,2415.44287109375,1589248
515,0.06,55.9998483657837,0,0,4096,64,64,2420.15698242188,2420.15698242188,1589248
516,0.056,55.999849319458,0,0,4096,64,64,2424.87109375,2424.87109375,1589248
517,0.062,55.9998502731323,0,0,4096,64,64,2429.58520507813,2429.58520507813,1589248
518,0.054,55.9998512268066,0,0,4096,64,64,2434.29931640625,2434.29931640625,1589248
519,0.054,55.999852180481,0,0,4096,64,64,2439.01342773438,2439.01342773438,1589248
520,0.062,55.9998531341553,0,0,4096,64,64,2443.7275390625,2443.7275390625,1589248
521,0.041,55.9998540878296,0,0,4096,64,64,2448.44165039063,2448.44165039063,1589248
522,0.065,55.9998550415039,0,0,4096,64,64,2453.15576171875,2453.15576171875,1589248
523,0.052,55.9998559951782,0,0,4096,64,64,2457.86987304688,2457.86987304688,1589248
524,0.052,55.9998569488525,0,0,4096,64,64,2462.583984375,2462.583984375,1589248
525,0.06,55.9998579025269,0,0,4096,64,64,2467.29809570313,2467.29809570313,1589248
526,0.039,55.9998588562012,0,0,4096,64,64,2472.01220703125,2472.01220703125,1589248
527,0.051,55.9998598098755,0,0,4096,64,64,2476.72631835938,2476.72631835938,1589248
528,0.056,55.9998607635498,0,0,4096,64,64,2481.4404296875,2481.4404296875,1589248
529,0.039,55.9998617172241,0,0,4096,64,64,2486.15454101563,2486.15454101563,1589248
530,0.039,55.9998626708984,0,0,4096,64,64,2490.86865234375,2490.86865234375,1589248
531,0.05,55.9998636245728,0,0,4096,64,64,2495.58276367188,2495.58276367188,1589248
532,0.042,55.9998645782471,0,0,4096,64,64,2500.296875,2500.296875,1589248
533,0.037,55.9998655319214,0,0,4096,64,64,2505.01098632813,2505.01098632813,1589248
534,0.063,55.9998664855957,0,0,4096,64,64,2509.72509765625,2509.72509765625,1589248
535,0.05,55.99986743927,0,0,4096,64,64,2514.43920898438,2514.43920898438,1589248
536,0.045,55.9998683929443,0,0,4096,64,64,2519.1533203125,2519.1533203125,1589248
537,0.048,55.9998693466187,0,0,4096,64,64,2523.86743164063,2523.86743164063,1589248
538,45.28,56.7169380187988,7,7,4096,64,64,2528.58154296875,2528.58154296875,1589248
539,0.045,55.9998712539673,0,0,4096,64,64,2533.29565429688,2533.29565429688,1589248
540,0.036,56.0009860992432,0,0,4096,64,64,2538.009765625,2538.009765625,1589248
541,0.016,56.002100944519,0,0,4096,64,64,2542.72387695313,2542.72387695313,1589248
542,0.032,55.9998741149902,0,0,4096,64,64,2547.43798828125,2547.43798828125,1589248
